Y,JD,S,E,A1,A2,A3,A4,P1,P2,P3,P4,Q1,Q2,Q3,Q4,COMMENTS,T1,N1,T2,N2,Grade,Traces,12LPX,12LPY,12LPZ,14SPZ,14LPX,14LPY,14LPZ,15SPZ,15LPX,15LPY,15LPZ,16SPZ,16LPX,16LPY,16LPZ
74,220,0454,0600,0.9,3,5.3,5.6,2,2,2,2,,,2,2,C,,,,,C,2,,,,,1,1,,,,,,,,,
74,220,0600,0630,0.8,2.9,,,2,2,2,2,,,2,2,,,,,,C,2,,,,,1,1,,,,,,,,,
74,220,0818,0850,,1.2,,,,2,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,
74,220,1430,1515,1.1,2.7,,,2,2,,,,,2,2,C,,,,,C,2,,,,,1,1,,,,,,,,,
74,220,1710,1735,0.9,1.7,,,2,2,,,,,2,2,,,,,,C,3,,,,1,1,1,,,,,,,,,
74,220,2148,2215,0.9,1.9,,,2,2,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,
74,221,0250,0320,1,,,,2,,,,,2,2,2,,,,,,C,2,1,1,,,,,,,,,,,,,
74,221,0505,0545,1,,,,2,,,,,2,2,2,,,,,,C,3,1,1,1,,,,,,,,,,,,
74,221,0642,0715,1,2.3,,,2,2,,,,2,2,2,S.S.@16 221 0400,,,A,80,C,2,,,,,1,1,,,,,,,,,
74,221,1609,1650,1.2,2,,7.2,2,2,,2,,2,2,,,M,,A,104,C,8,1,1,1,,1,1,,,,,,,1,1,1
74,221,1650,1705,1,,,,2,,,,,2,2,,,,,A,3,C,2,1,1,,,,,,,,,,,,,
74,221,1708,1755,1.5,2.4,,,2,2,,,,2,2,,,A,42,A,42,C,8,1,1,1,1,1,1,,,,,,,1,1,
74,221,1904,1950,,,,4.3,,,,,,2,2,,,M,,M,,,,,,,,,,,,,,,,,,
74,221,2134,2220,,2.8,,6.1,,2,,2,,2,2,,S.S.@15 222 0100,,,A,100,C,4,,,,,1,,,,,,,,1,1,1
74,222,0727,0805,1,2.3,3,4.1,2,2,2,2,,2,,,,A,44,A,44,C,10,1,1,1,1,1,1,,,1,1,,,1,1,
74,222,1030,1100,0.9,,,,2,,,,,2,,,,,,A,1,,,,,,,,,,,,,,,,,
74,222,1228,1255,1,,,,2,,,,,2,,,,,,A,23,C,2,1,1,,,,,,,,,,,,,
74,222,1351,1430,2,5,,4.3,2,2,,2,,2,,,,M,,A,9,B,7,1,1,1,,1,1,,,,,,,1,1,
74,222,2057,2120,,,1.1,4,,,2,2,,2,,,,M,,A,417,C,4,,,,,,,,,1,1,,,1,1,
74,222,2220,2245,,,1.7,2.2,,,2,2,,2,,,,,,A,44,C,4,,,,,,,,,1,1,,,1,1,
74,222,2246,2320,,,2,4.9,,,2,2,,2,,,,M,,A,25,C,4,,,,,,,,,1,1,,,1,1,
74,223,0512,0540,,,1,3.1,,,2,2,,2,,,,,,A,282,C,2,,,,,,,,,,,,,1,1,
74,223,1225,1300,,,1.5,2.3,,,2,2,,2,,,,,,A,218,C,3,,,,,,,,,,1,,,1,1,
74,223,1352,1420,,,,3.2,,,,,,2,,,S.S.@14 223 2100,,,A,444,,,,,,,,,,,,,,,,,
74,224,0252,,-1,-1,,-1,,,,,,,,,,,,A,9,,,,,,,,,,,,,,,,,
74,224,2208,2240,,1.5,1,2,,2,2,2,,,,,,M,,A,271,C,3,,,,,1,1,,,,,,,,1,
74,225,0830,0910,,2,1,2.1,,2,2,2,,,,,,M,,A,223,C,6,,,,,1,1,,,,1,,1,1,1,
74,225,1446,1520,0.8,3,,3,2,2,,2,,,,,,M,,A,225,C,5,1,,1,1,1,1,,,,,,,,,
74,225,1911,1945,0.8,3.3,0.9,2,2,2,2,2,,,,,,A,40,A,4,C,5,,,1,1,,1,,,,,,,1,1,
74,225,2304,2340,,1.8,,1.8,,2,,2,,,,,C?,,,A,390,C,3,,,,,,1,,,,,,,1,1,
74,226,1003,1050,2.5,4,2.5,7,2,2,2,2,,,,,,A,20,A,20,,,,,,,,,,,,,,,,,
74,226,1759,1950,1.1,5,2.7,180,2,2,2,2,,,,,"NEAR 16 GOOD SP 16 CLIPPED,C",C,,C,,B,12,1,1,1,1,1,1,,,1,1,,1,1,1,1
74,227,0608,0640,,0.8,2.8,,,2,2,,,,,,,M,,A,15,C,3,,,,1,1,1,,,,,,,,,
74,227,0710,0750,,1.9,0.9,2.4,,2,2,2,,,,,,M,,A,243,C,3,,,,,,1,,,,,,,1,1,
74,227,0850,0930,,1.6,0.8,3.2,,2,2,2,,,,,,M,,A,412,C,2,,,,,,,,,,,,,1,1,
74,227,1548,1625,,1.8,1.5,2.2,,2,2,2,,,,,,M,,A,242,C,4,,,,,,1,,,,1,,,1,1,
74,228,1020,1050,,,1,2,,,2,2,,,,,,M,,A,35,C,2,,,,,,,,,,1,,,,1,
74,229,0045,0120,,1.1,,2.1,,2,,2,,,,,C?,,,,,C,4,,,,1,,1,,,,,,,1,1,
74,229,1413,1500,1.1,2,,,2,2,,,,,,,C SP=1,C,,C,,C,5,1,1,1,1,,1,,,,,,,,,
74,231,0645,0720,0.2,1.5,,1.5,2,2,,2,,,,,,M,,A,3,C,3,,,,1,,1,,,,,,,1,,
74,231,0818,0850,,,,8,,,,,,,,,"SP=30.,C",C,,C,,,,,,,,,,,,,,,,,,
74,231,1230,1300,,2,,2.5,,2,,2,,,,,,M,,A,218,C,3,,,,,,1,,,,,,,1,1,
74,231,1442,1510,1,2,,1.5,2,2,,2,,,,,,M,,A,1,C,4,1,1,1,,,1,,,,,,,,,
74,231,1654,1750,1,2.5,1,5,2,2,2,2,,,,,,M,,A,260,C,8,1,1,1,,,1,,,,1,,,1,1,1
74,231,1917,1950,,1.2,0.8,3,,2,2,2,,,,,,M,,A,269,C,3,,,,,,1,,,,,,,1,1,
74,232,0217,0245,1,2.8,1,2,2,2,2,2,,,,,,M,,A,3,C,4,,,1,,,1,,,,,,,1,1,
74,232,0933,0955,,,,4,,,,,,,,,"SPZ=20.,C",C,,C,,,,,,,,,,,,,,,,,,
74,232,1255,1350,,2,0.8,4,,2,2,2,,,,,,M,,A,428,B,3,,,,,,1,,,,,,,1,1,
74,232,1639,1710,2,,,,2,,,,,,,,C,C,,C,,C,3,1,1,1,,,,,,,,,,,,
74,233,1519,1550,1,2,,,2,2,,,,,,,,M,,A,73,C,1,,,,,,1,,,,,,,,,
74,234,0302,0335,,2,,4,,2,,2,,,,,,M,,A,90,C,3,,,,,,,,,,,,,1,1,1
74,234,1235,1315,,2.2,,3,,2,,2,,,,,,M,,A,202,C,3,,,,,,1,,,1,1,,,,,
74,234,1407,1450,1,2,1.8,4,2,2,2,2,,,,,,M,,A,214,C,7,1,1,1,,,1,,,1,1,1,,,,
74,234,1502,1540,,1.5,,3,,2,,2,,,,,,M,,A,211,C,2,,,,,,,,,1,1,,,,,
74,234,2010,2035,0.6,2,,3.5,2,2,,2,,,,,,M,,A,419,C,3,,,,,,1,,,1,1,,,,,
74,234,2230,2305,,2,,5,,2,,2,,,,,,M,,A,449,C,3,,,,,,,,,1,1,1,,,,
74,235,0430,0500,,2,,3.2,,2,,2,,,,,,M,,A,223,C,2,,,,,,,,,1,1,,,,,
74,235,1023,1130,1.2,4.5,1,4.2,2,2,2,2,,,,,C,C,,C,,C,7,1,1,1,,1,1,,,1,1,,,,,
74,235,1152,1220,,2,,2.2,,2,,2,,,,,,M,,A,349,C,3,,,,,,1,,,1,1,,,,,
74,235,1235,1320,1,2.6,2,4.5,2,2,2,2,,,,,,M,,A,64,B,7,1,1,1,,,1,,,1,1,1,,,,
74,235,1405,9999,1,2,,4,2,2,,2,,,,,C?,C,,C,,C,6,1,1,1,,,1,,,1,1,,,,,
74,235,1428,1500,1,3.2,,,2,2,,,,,,,C DIST NO SP,C,,C,,C,1,,,,,,1,,,,,,,,,
74,235,1618,1645,1,3,1,3.5,2,2,2,2,,,,,,M,,A,202,B,4,,,,1,,1,,,1,1,,,,,
74,235,1808,9999,0.8,2,,,2,2,,,,,,,,M,,M,,C,1,,,,,,1,,,,,,,,,
74,235,1828,1850,0.8,2.8,,3.2,2,2,,2,,,,,,M,,A,254,C,3,,,,,,1,,,1,1,,,,,
74,236,0414,0450,1,3,1.2,,2,2,2,,,,,2,16 SR@236:0030,M,,A,259,C,3,,,1,1,,1,,,,,,,,,
74,236,1527,1600,1.2,,,,2,,,,,,,2,C,C,,C,,C,4,1,1,1,1,,,,,,,,,,,
74,236,1627,1715,1,3,2,4.5,2,2,2,2,,,,2,C,C,,C,,C,3,,,,,,1,,,1,1,,,,,
74,237,0818,0845,,2.8,,,,2,,,,,,2,"SPZ=23.,C, 15SR@237/1613",C,,C,,B,2,,,,1,,1,,,,,,,,,
74,237,1920,,-1,-1,,-1,,,,,,,,,,,,A,20,,,,,,,,,,,,,,,,,
74,238,1616,1632,,1.1,,3.8,,2,,2,,,2,2,,,,,,C,2,,,,,,,,,1,1,,,,,
74,238,1701,1729,,2.9,,3.2,,2,,2,,,2,2,,,,A,369,C,3,,,,,,1,,,1,1,,,,,
74,238,1740,1805,,1.8,,5.5,,2,,2,,,,2,2,,,A,253,C,4,,,,,,1,,,1,1,1,,,,
74,239,0511,0549,,3,,4.5,,2,,2,2,2,,,STA 12 SUNRISE,,,A,431,C,4,,,,,1,1,,,1,1,,,,,
74,239,1247,1313,,,,4.1,,,,,,2,,,,,,A,35,,,,,,,,,,,,,,,,,
74,239,1331,1357,,,1.1,3.6,,2,2,2,,2,,,,,,A,44,C,2,,,,,,,,,1,1,,,,,
74,239,1739,1747,,,,,,,,,,,,,"14SPZ 8.OMM,C",C,,C,,,,,,,,,,,,,,,,,,
74,239,1821,1837,,7,,,,2,,,,,,,C 14SP=50,C,,C,,C,3,,,,1,1,1,,,,,,,,,
74,239,1950,2023,,2,1.2,7.1,,2,2,2,,2,,,,M,,A,60,C,5,,,,,1,1,,,1,1,1,,,,
74,239,2212,2238,,,,3.9,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
74,240,0242,0300,,,2,3.1,,,2,2,,2,,,,,,A,27,C,2,,,,,,,,,1,1,,,,,
74,240,0340,,,,,-1,,,,,,,,,,,,A,8,,,,,,,,,,,,,,,,,
74,240,0617,0637,,,1.1,5.8,,2,2,2,2,,,,,M,,A,427,C,2,,,,,,,,,1,1,,,,,
74,240,0709,0726,,,1.7,3,,2,2,2,,2,,,,,,A,412,C,3,,,,,,,,,1,1,1,,,,
74,240,0953,1012,,,1.2,2.4,,2,2,2,,2,,,C,C,,C,,C,1,,,,,,,,,,1,,,,,
74,240,1021,1033,,,,4.9,,,,,,2,,,NO SP,,,,,,,,,,,,,,,,,,,,,
74,240,1845,1903,,,,4,,,,,,2,,,NO SP,,,A,423,,,,,,,,,,,,,,,,,
74,240,2023,2040,,,2,4.4,,2,2,2,,2,,,C,C,,C,,C,3,,,,,,,,,1,1,1,,,,
74,241,0826,0912,,,1.1,5.8,,2,2,2,,2,,,,,,A,418,B,2,,,,,,,,,1,1,,,,,
74,241,1154,1203,1.2,,2.1,,2,,2,,,,,,MAGNETIC?,,,A,44,C,6,1,1,1,,,,,,1,1,1,,,,
74,241,1822,1833,,0.9,1.1,2.5,,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
74,242,0028,0040,,,2.4,,,,2,,,2,,,"STRONG SP,Z?",Z,,Z,,C,1,,,,,,,,1,,,,,,,
74,242,0942,0950,,,2.1,,,,2,,,2,,,"STRONG SP,Z?",Z,,Z,,C,1,,,,,,,,1,,,,,,,
74,242,1412,1501,0.7,1.4,1.1,8.1,2,2,2,2,,2,,,,A,33,A,33,C,6,,,,,1,1,,,1,1,,,1,1,
74,243,0249,0310,,1.8,1.8,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,243,0334,9999,,,,3.1,,,,,,,,,,,,A,249,,,,,,,,,,,,,,,,,
74,243,0345,0400,,1.1,1.2,3.5,,2,2,2,,,,,,,,A,51,,,,,,,,,,,,,,,,,
74,243,0721,9999,,,1.1,3,,,2,2,,,,,,,,A,410,C,3,,,,,,,,,,1,,,1,1,
74,243,0732,0752,,1.5,1.1,4.1,,2,2,2,,,,,,,,A,249,C,3,,,,,,,,,,1,,,1,1,
74,243,1402,1431,,,1.8,4.7,,,2,2,,,2,,,,,A,284,B,2,,,,,,,,,,,,,1,1,
74,244,0347,,,,,-1,,,,,,,,,,,,A,8,,,,,,,,,,,,,,,,,
74,244,1517,1610,2,6.9,2.1,3.6,2,2,2,2,,,,,C,C,,C,,B,10,1,1,1,1,1,1,,,,1,,,1,1,1
74,245,0421,,,,,-1,,,,,,,,,,,,A,8,,,,,,,,,,,,,,,,,
74,245,1037,1055,1.4,3,1,,2,2,2,,,,,,,M,,A,73,C,2,,,,,1,1,,,,,,,,,
74,245,1441,1500,,1.5,1.2,2.2,,2,2,2,,,,,,,,A,18,C,2,,,,,,,,,,,,,1,1,
74,245,1856,1920,,2,1,4,,2,2,2,,,,,,,,A,258,C,2,,,,,1,1,,,,,,,,,
74,246,1904,1925,,2,,2,,2,,2,,,,,,C,,C,,,,,,,,,,,,,,,,,,
74,246,2335,2359,1,2,2,,2,2,2,,,,,,,C,,C,,C,5,1,1,,1,1,1,,,,,,,,,
74,247,0637,,-1,-1,-1,,,,,,,,,,,,,A,10,,,,,,,,,,,,,,,,,
74,247,0846,0910,1,2,1,2,2,2,2,2,,,,,,M,,A,59,C,4,,,,,1,1,,,,,,,1,1,
74,247,2225,2250,1.5,2,,,2,2,,,,,,,,,,,,C,4,1,1,,,1,1,,,,,,,,,
74,248,0005,,-1,-1,,,,,,,,,,,,,,A,8,,,,,,,,,,,,,,,,,
74,248,0932,0950,,2,,3,,2,,2,,,,,,,,A,224,,,,,,,,,,,,,,,,,
74,248,1151,1205,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,248,1504,1520,1,2,,,2,,,,,,,2,,,,A,80,,,,,,,,,,,,,,,,,
74,248,1633,1655,,2.2,,,,2,,,,,,2,,M,,A,104,C,2,,,,,1,1,,,,,,,,,
74,248,1737,9999,1,2,,,2,2,,,,,,2,,,,A,204,C,4,1,1,,,1,1,,,,,,,,,
74,248,1756,1820,1,5,2.5,4,2,2,2,2,,,,2,,A,42,A,42,C,9,1,1,1,,1,1,,,1,1,,,1,1,
74,249,0258,0320,,2,2,,,2,2,,,,2,2,,,,A,316,,,,,,,,,,,,,,,,,
74,249,0431,0450,1,2,,4,2,2,,2,,,2,2,,,,A,100,C,2,,,,,1,1,,,,,,,,,
74,249,0632,0655,1.2,3,4,4,2,2,2,2,,,,2,,A,44,A,44,C,8,1,1,1,,1,1,,,,1,,,1,1,
74,249,1412,1435,2,3,,,2,2,,,,,2,2,A44?,M,,A,9,B,5,1,1,1,,1,1,,,,,,,,,
74,249,1758,1812,,1.8,,,,2,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,
74,249,2104,2120,,2,,,,2,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,
74,249,2128,2150,1,2,,5,2,2,,2,,,2,2,,M,,A,104,,,,,,,,,,,,,,,,,
74,250,0059,0120,1.1,2.1,,,2,2,,,,,2,2,,,,A,44,C,5,1,1,1,,1,1,,,,,,,,,
74,250,0531,0550,,2,,,,2,,,,,2,2,,,,,,C,3,,,,1,1,1,,,,,,,,,
74,250,0748,0805,,2,,,,2,,,,,2,2,,,,A,288,C,2,,,,,1,1,,,,,,,,,
74,251,0328,0342,1.1,2,,,2,,,,,,,,,,,,,C,2,,,,,1,1,,,,,,,,,
74,251,0521,0540,1.2,3.3,,2,2,2,,2,,,2,,,M,,A,351,C,8,1,1,1,1,1,1,,,,,,,1,1,
74,251,2234,2310,,2,,4,,2,,2,,,,,C?,C,,C,,C,4,,,,,1,1,,,,,,,1,1,
74,251,2329,2350,,2,,3,,,,2,,,,,,,,A,272,C,2,,,,,1,1,,,,,,,,,
74,252,0348,0415,0.5,,,2.2,2,,,2,,2,,,SIGNALS MAY NOT BE RELATED,,,,,,,,,,,,,,,,,,,,,
74,252,0755,0900,1.2,4.2,1,2.1,2,2,2,2,,2,,,C,C,,C,,C,10,1,1,,1,1,1,,,1,1,,,1,1,1
74,252,1420,1450,0.6,2.1,,1.4,2,2,,2,,2,,,C,C,,C,,C,5,,,,1,1,1,,,,,,,1,1,
74,252,1919,2000,1,2,,2.2,2,2,,2,,2,,,,,,A,225,C,6,1,1,1,,1,,,,,,,,1,1,
74,253,0117,0200,0.8,,1.1,2.5,2,,2,2,,2,,,C,C,,C,,C,3,,,,,,,,,,1,,,1,1,
74,253,0320,0400,1.1,3,,2.3,2,2,,2,,2,,,14 S.S. @ 253 0840,A,40,A,4,C,4,1,1,,,,,,,,,,,1,1,
74,253,1514,1600,0.8,3,1.2,1.9,2,2,2,2,,,,,C,C,,C,,C,7,1,1,1,,1,1,,,,,,,1,1,
74,253,1728,1735,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,253,1822,1840,0.8,2.1,1.2,2,2,2,2,2,,,,,,,,A,223,C,3,,,,,,1,,,,,,,1,1,
74,253,1944,2010,,2,,1.6,,2,,2,,,,,,,,A,72,C,3,,,,,1,1,,,,,,,,1,
74,254,0415,0450,1,3.1,1,3.2,2,2,2,2,,,,,,A,20,A,20,C,8,1,1,1,,1,1,,,,1,,,1,1,
74,254,1441,1515,0.9,2.6,0.6,2.1,2,2,2,2,,,,,,,,A,390,C,2,,,,,,1,,,,,,,,1,
74,254,2250,2320,0.6,2.2,,1.3,2,2,,2,,,,,,,,A,210,C,1,,,,,,1,,,,,,,,,
74,255,0129,0200,0.9,3,,1.9,2,2,,2,,,,,,M,,A,15,C,3,,,,,1,1,,,,,,,,1,
74,255,0908,0925,,2.2,,1.2,,2,,2,,,,,,,,A,308,C,3,,,,1,,1,,,,,,,,1,
74,255,1419,1500,,1.3,1.2,3.5,,2,2,2,,,,,,M,,A,242,C,7,,,,,1,1,,,1,1,,,1,1,1
74,256,1712,1722,,,,2.9,,,,,,,,,C LARGE SPZ,C,,C,,,,,,,,,,,,,,,,,,
74,258,0556,0620,,,,4.5,,,,,,2,,,STEADY NOISE @15 FROM 257 0212,M,,A,253,,,,,,,,,,,,,,,,,
74,259,0802,0840,,1,,3,,2,,2,,,2,,,M,,A,8,C,4,,,,,,1,,,,,,,1,1,1
74,259,1342,1420,0.8,2.1,,5,2,2,,2,,,2,,,M,,A,260,C,4,,,,,,1,,,,,,,1,1,1
74,259,1613,,,,,-1,,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
74,259,1910,1945,,2,,1.7,,2,,2,,,2,,,M,,A,249,C,3,,,,,,,,,,,,,1,1,1
74,259,1957,2030,,2.5,,2.8,,2,,2,,,2,,,M,,A,256,C,2,,,,,,,,,,,,,1,1,
74,260,0119,0155,,1.8,,5,,2,,2,,,2,,,M,,A,428,C,4,,,,,1,1,,,,,,,1,1,
74,260,0207,0235,,2.2,,3,,2,,2,,,2,,,M,,A,218,C,4,,,,,1,1,,,,,,,1,1,
74,260,0238,0310,1,2.1,,4,2,2,,2,,,2,,,M,,A,428,C,5,,,,,1,1,,,,,,,1,1,1
74,260,0312,0350,0.8,2.5,,5,2,2,,2,,,2,,,M,,A,35,C,5,,,,,1,1,,,,,,,1,1,1
74,260,0402,0500,1,3.5,,7,2,2,,2,,,2,,TWO EVENTS ?,M,,M,,C,5,,,,,1,1,,,,,,,1,1,1
74,260,0708,0750,0.8,2,,4,2,2,,2,,,2,,,M,,A,20,C,3,,,,,,1,,,,,,,1,1,
74,260,1000,1040,0.8,2,,4,2,2,,2,,,2,,M?,,,A,391,C,3,,,,,,1,,,,,,,1,1,
74,260,1138,1210,,1.8,,2.8,,2,,2,,,2,,M?,,,A,50,C,2,,,,,,,,,,,,,1,1,
74,260,1255,1335,0.9,,,4,2,,,2,,,2,,,M,,A,96,C,3,,,,,,,,,,,,,1,1,1
74,260,1758,1830,0.9,2,,3.5,2,2,,2,,,2,,,M,,A,1,,,,,,,,,,,,,,,,,
74,260,1845,1930,,2.2,1.8,5,,2,2,2,,,,,,M,,A,35,C,3,,,,,,,,,,,,,1,1,1
74,261,0048,0120,1,3,,,2,2,,,,,,,M?,,,A,1,C,4,1,1,,,1,1,,,,,,,,,
74,261,0743,0805,,,,5,,,,,,,,,"IMPACT NEAR 16 GOOD SPZ,C",C,,C,,,,,,,,,,,,,,,,,,
74,261,0832,0910,1.8,6.5,3,4,2,2,2,2,,,,,C,C,,C,,B,13,1,1,1,1,1,1,,1,1,1,1,,1,1,1
74,261,1828,1910,0.8,2,,3,2,2,,2,,,,,M?,,,A,73,C,2,,,,,,1,,,,,,,1,,
74,261,2034,2110,0.8,3,2.2,4,2,2,2,2,,,,,,M,,A,25,B,7,,,,,,1,,,1,1,1,,1,1,1
74,262,0302,0340,0.9,2.5,2,4,2,2,2,2,,,,,,M,,A,214,C,6,,,,,,1,,,1,1,1,,1,1,
74,262,1117,1150,0.8,2.2,1.5,,2,2,2,,,,,,,M,,A,213,,,,,,,,,,,,,,,,,
74,262,1430,1500,,1.8,,2.2,,2,,2,,,,,,M,,A,74,C,2,,,,,,,,,,,,,1,1,
74,262,1624,1655,,1.8,,3,,2,,2,,,,,,M,,A,254,C,2,,,,,,,,,,,,,1,1,
74,262,1813,9999,0.8,2.5,,4,2,2,,2,,,,,C,C,,C,,C,5,,1,1,,,1,,,,,,,1,1,
74,262,1943,2010,0.8,2.8,,,2,2,,,,,,,C SP=1,C,,C,,C,1,,,,,,1,,,,,,,,,
74,262,2037,2105,,2,,2.4,,2,,2,,,,,"STA 16 AMPL.=2*LPX,C",C,,C,,C,2,,,,,,1,,,,,,,,1,
74,263,0418,0450,,2,,2.2,,2,,2,,,,,,M,,A,202,C,2,,,,,,,,,,,,,1,1,
74,263,0925,1000,0.9,2.8,2.5,3,2,2,2,2,,,,,C,C,,C,,C,6,,,,,,1,,,1,1,1,,1,1,
74,263,1217,1255,0.8,3,1.1,5,2,2,2,2,,,,,C?,,,A,235,,,,,,,,,,,,,,,,,
74,264,0642,0720,,,,3,,,,,,,,,C SP=3,C,,C,,,,,,,,,,,,,,,,,,
74,264,1248,1320,,1.7,,3.5,,2,,2,,,,,,M,,A,99,C,2,,,,,,,,,,,,,1,1,
74,264,2218,2250,,2.5,,3.5,,2,,2,,,,,,M,,A,228,C,3,,,,,,1,,,,,,,1,1,
74,264,2347,0015,,1.2,,3,,2,,2,,,,,,M,,A,44,C,2,,,,,,,,,,,,,1,1,
74,265,1411,1445,1,3.3,1,,2,2,2,,,,,2,"SUNRISE AT 16,C",C,,C,,C,4,1,1,1,,,1,,,,,,,,,
74,266,1153,1310,11,13,2,4,2,2,2,2,,,,,C SR@15 267/417,C,,C,,B,12,1,1,1,1,1,1,,1,1,1,1,,1,1,
74,267,0952,1050,,1.9,,,,2,,,,,2,,C DIST NO SP,C,,C,,C,1,,,,,,1,,,,,,,,,
74,267,1832,1910,,2,,2.8,,2,,2,,,2,,C?,,,A,28,C,3,,,,,,1,,,,,,,1,1,
74,267,2240,2310,,1.5,,2.5,,2,,2,,,2,,,M,,A,285,C,3,,,,1,,,,,,,,,1,1,
74,268,0545,0650,1.2,4.5,,5,2,2,,2,,,2,,C SR@14 268/905 SR@12 268/1615,C,,C,,C,6,1,,,1,1,1,,,,,,,1,1,
74,269,2253,2330,,1.8,1.3,4,,2,2,2,,,,,,M,,A,418,C,7,,,,,1,1,,,1,1,,,1,1,1
74,270,0423,0520,0.8,1.5,2,9,2,2,2,2,,2,,,,A,33,T,503,C,7,,,,,1,1,,,1,1,,,1,1,1
74,270,1100,1140,1,2.5,,2,2,2,,2,,2,,,,M,,M,,C,5,1,1,,,,,,,,,,,1,1,1
74,271,0112,0145,,,1.2,3,,,2,2,,2,,,,M,,A,251,C,2,,,,,,,,,1,1,,,,,
74,271,0940,1020,,1.2,2,4,,2,2,2,,,,,,M,,A,284,C,4,,,,,1,1,,,1,1,,,,,
74,271,1345,1420,,,3,,,,2,,,,,,C SP=6,C,,C,,C,2,,,,1,,1,,,,,,,,,
74,272,0530,0610,,1.5,1.2,3.5,,2,2,2,,,,,,M,,A,249,C,3,,,,,,1,,,1,1,,,,,
74,272,1420,1500,1.5,1.5,,,2,2,,,,,,,C DIST NO SP,C,,C,,C,3,1,1,1,,,,,,,,,,,,
74,272,1511,,,-1,-1,-1,,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
74,273,0038,0106,,,,4.6,,,,,,,,,NO SP,,,A,249,,,,,,,,,,,,,,,,,
74,273,0114,0148,,,6,,,,2,,,,,,SP=6,C,,C,,B,4,,,,1,1,1,1,,,,,,,,
74,273,1940,2007,,2,2,1.9,,2,2,2,,,,,,C,,C,,,,,,,,,,,,,,,,,,
74,273,2118,2136,0.5,1.8,,2,2,2,,2,,,,,,M,,A,59,C,1,,,,,,,,,,1,,,,,
74,274,1446,1500,,,,5.3,,,,2,,,,,STRONG AT A16,M,,M,,,,,,,,,,,,,,,,,,
74,274,1618,1639,,1.5,1.5,3.2,,2,2,2,,,,,,,,A,258,C,2,,,,,,,,,1,1,,,,,
74,274,2211,2227,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,275,0110,0131,0.7,1.6,,4.3,2,2,,2,,,,,,,,A,51,,,,,,,,,,,,,,,,,
74,275,0324,0400,0.8,2.2,,5.1,2,2,,2,,,,,,M,,A,104,C,2,,,,,,,,,1,1,,,,,
74,275,1327,1437,6.7,15,6.1,10,2,2,2,2,,,,,,C,,C,,B,9,1,1,1,,1,1,1,,1,1,1,,,,
74,275,2053,2159,5.1,70,1.5,,2,2,2,,,4,,,V. CLOSE TO A14 SP=42,C,,C,,B,6,1,1,1,1,1,1,,,,,,,,,
74,276,0904,0923,1,2.2,,,2,2,,,,,,,,M,,A,9,C,3,,,1,,1,1,,,,,,,,,
74,276,1040,1055,1,1.5,,,2,2,,,,,,,SP=1,C,,C,,C,5,1,1,1,,1,1,,,,,,,,,
74,276,1111,1133,0.5,1.6,,4,2,2,,2,,,,2,,,,,,C,4,,,,,,1,,,,,,,1,1,1
74,276,2052,2107,0.9,2,,2.3,2,2,,2,,,,,,,,A,38,C,4,,,,,1,1,,,,,,,1,1,
74,277,1428,,,-1,,-1,,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
74,277,1843,1905,0.7,1.9,,,2,2,,,,,,,DIST NO SP,C,,C,,,,,,,,,,,,,,,,,,
74,278,0127,0148,0.7,1.7,2.1,,2,2,2,,,,,2,,C,,C,,C,4,,,,,1,1,,,1,1,,,,,
74,278,0257,0323,1,2.2,,,2,2,,,,,,2,NO SP,,,A,218,C,4,,1,,1,1,1,,,,,,,,,
74,278,0621,0710,1.1,2.8,,,2,2,,,,,,2,DIST NO SP,C,,C,,C,2,,,,,1,1,,,,,,,,,
74,278,1904,1936,1,1.2,1.6,3.3,2,2,2,2,,,,2,,C,,C,,C,8,1,1,,,1,1,,,1,1,,,1,1,
74,279,1336,1415,1.5,2.2,,,2,2,,,,,2,2,DIST NO SP,C,,C,,C,2,,,,,1,1,,,,,,,,,
74,280,1002,1025,1.1,2.1,,2,2,2,,2,,2,,,,M,,A,226,C,5,,,,1,1,1,,,,,,,1,1,
74,280,1625,1640,,2,,2,,2,,2,,,,,,,,,,C,3,,,,,1,,,,,,,,1,1,
74,281,1132,,-1,-1,-1,-1,,,,,,,,,,,,A,20,,,,,,,,,,,,,,,,,
74,281,1156,1215,,2,,2,,2,,2,,,,,,,,,,C,3,,,,,1,1,,,,,,,,1,
74,281,1314,1335,,2.7,,1.5,,2,,2,,,,,SS@14 282 1945,,,A,210,C,4,,,,,1,1,,,,,,,1,1,
